origem,destino,tipo_conexao,justificativa,peso
Stuffed wafers,Sandwiches,lanche,doce com pão,332.8
Stuffed wafers,Tapioca,lanche,doce com pão,334.8
Stuffed wafers,Crackers (Appetizers),lanche,doce com pão,421.5
Stuffed wafers,Galletas,lanche,doce com pão,420.5
Stuffed wafers,Cakes,lanche,doce com pão,382.1
Stuffed wafers,Mueslis,lanche,doce com pão,394.9
Dulces,Breads,lanche,doce com pão,339.3
Dulces,Sliced breads,lanche,doce com pão,332.2
Dulces,Wholemeal breads,lanche,doce com pão,313.8
Dulces,Panettone,lanche,doce com pão,397.0
Dulces,Sandwiches,lanche,doce com pão,332.6
Dulces,Tapioca,lanche,doce com pão,334.6
Dulces,Crackers (Appetizers),lanche,doce com pão,421.4
Dulces,Galletas,lanche,doce com pão,420.4
Dulces,Cakes,lanche,doce com pão,382.0
Dulces,Mueslis,lanche,doce com pão,394.7
Postres,Breads,lanche,doce com pão,195.1
Postres,Sliced breads,lanche,doce com pão,188.0
Postres,Wholemeal breads,lanche,doce com pão,169.6
Postres,Panettone,lanche,doce com pão,252.7
Postres,Sandwiches,lanche,doce com pão,188.3
Postres,Tapioca,lanche,doce com pão,190.3
Postres,Crackers (Appetizers),lanche,doce com pão,277.1
Postres,Galletas,lanche,doce com pão,276.1
Postres,Cakes,lanche,doce com pão,237.7
Postres,Mueslis,lanche,doce com pão,250.4
Peanut bars,Breads,lanche,doce com pão,323.3
Peanut bars,Sliced breads,lanche,doce com pão,316.2
Peanut bars,Wholemeal breads,lanche,doce com pão,297.8
Peanut bars,Panettone,lanche,doce com pão,381.0
Peanut bars,Sandwiches,lanche,doce com pão,316.6
Peanut bars,Tapioca,lanche,doce com pão,318.6
Peanut bars,Crackers (Appetizers),lanche,doce com pão,405.4
Peanut bars,Galletas,lanche,doce com pão,404.4
Peanut bars,Cakes,lanche,doce com pão,366.0
Peanut bars,Mueslis,lanche,doce com pão,378.7
Breakfast cereals,Frozen meats,almoco_jantar,cereal com proteína animal,243.4
Breakfast cereals,Hams,almoco_jantar,cereal com proteína animal,236.4
Breakfast cereals,Sausages,almoco_jantar,cereal com proteína animal,292.1
Breakfast cereals,Chicken eggs,almoco_jantar,cereal com proteína animal,241.5
Breakfast cereals,Pescados,almoco_jantar,cereal com proteína animal,243.1
Breakfast cereals,Canned sardines,almoco_jantar,cereal com proteína animal,256.6
Breakfast cereals,Meals with chicken,almoco_jantar,cereal com proteína animal,246.4
Breakfast cereals,Frozen foods,almoco_jantar,cereal com proteína animal,252.8
Rolled oats,Frozen meats,almoco_jantar,cereal com proteína animal,234.6
Rolled oats,Hams,almoco_jantar,cereal com proteína animal,227.6
Rolled oats,Sausages,almoco_jantar,cereal com proteína animal,283.2
Rolled oats,Chicken eggs,almoco_jantar,cereal com proteína animal,232.7
Rolled oats,Pescados,almoco_jantar,cereal com proteína animal,234.2
Rolled oats,Canned sardines,almoco_jantar,cereal com proteína animal,247.8
Rolled oats,Meals with chicken,almoco_jantar,cereal com proteína animal,237.6
Rolled oats,Frozen foods,almoco_jantar,cereal com proteína animal,244.0
Cereals and their products,Frozen meats,almoco_jantar,cereal com proteína animal,240.9
Cereals and their products,Hams,almoco_jantar,cereal com proteína animal,233.9
Cereals and their products,Sausages,almoco_jantar,cereal com proteína animal,289.6
Cereals and their products,Chicken eggs,almoco_jantar,cereal com proteína animal,239.0
Cereals and their products,Pescados,almoco_jantar,cereal com proteína animal,240.6
Cereals and their products,Canned sardines,almoco_jantar,cereal com proteína animal,254.1
Cereals and their products,Meals with chicken,almoco_jantar,cereal com proteína animal,243.9
Cereals and their products,Frozen foods,almoco_jantar,cereal com proteína animal,250.3
Oat brans,Frozen meats,almoco_jantar,cereal com proteína animal,218.4
Oat brans,Hams,almoco_jantar,cereal com proteína animal,211.4
Oat brans,Sausages,almoco_jantar,cereal com proteína animal,267.1
Oat brans,Chicken eggs,almoco_jantar,cereal com proteína animal,216.5
Oat brans,Pescados,almoco_jantar,cereal com proteína animal,218.1
Oat brans,Canned sardines,almoco_jantar,cereal com proteína animal,231.6
Oat brans,Meals with chicken,almoco_jantar,cereal com proteína animal,221.4
Oat brans,Frozen foods,almoco_jantar,cereal com proteína animal,227.8
Rices,Frozen meats,almoco_jantar,cereal com proteína animal,205.9
Rices,Hams,almoco_jantar,cereal com proteína animal,198.9
Rices,Sausages,almoco_jantar,cereal com proteína animal,254.6
Rices,Chicken eggs,almoco_jantar,cereal com proteína animal,204.1
Rices,Pescados,almoco_jantar,cereal com proteína animal,205.6
Rices,Canned sardines,almoco_jantar,cereal com proteína animal,219.1
Rices,Meals with chicken,almoco_jantar,cereal com proteína animal,208.9
Rices,Frozen foods,almoco_jantar,cereal com proteína animal,215.3
Pastas,Frozen meats,almoco_jantar,cereal com proteína animal,210.9
Pastas,Hams,almoco_jantar,cereal com proteína animal,203.9
Pastas,Sausages,almoco_jantar,cereal com proteína animal,259.6
Pastas,Chicken eggs,almoco_jantar,cereal com proteína animal,209.0
Pastas,Pescados,almoco_jantar,cereal com proteína animal,210.6
Pastas,Canned sardines,almoco_jantar,cereal com proteína animal,224.1
Pastas,Meals with chicken,almoco_jantar,cereal com proteína animal,213.9
Pastas,Frozen foods,almoco_jantar,cereal com proteína animal,220.3
Instant noodles,Frozen meats,almoco_jantar,cereal com proteína animal,252.0
Instant noodles,Hams,almoco_jantar,cereal com proteína animal,245.0
Instant noodles,Sausages,almoco_jantar,cereal com proteína animal,300.7
Instant noodles,Chicken eggs,almoco_jantar,cereal com proteína animal,250.1
Instant noodles,Pescados,almoco_jantar,cereal com proteína animal,251.7
Instant noodles,Canned sardines,almoco_jantar,cereal com proteína animal,265.2
Instant noodles,Meals with chicken,almoco_jantar,cereal com proteína animal,255.0
Instant noodles,Frozen foods,almoco_jantar,cereal com proteína animal,261.4
Wheat flours,Frozen meats,almoco_jantar,cereal com proteína animal,241.1
Wheat flours,Hams,almoco_jantar,cereal com proteína animal,234.1
Wheat flours,Sausages,almoco_jantar,cereal com proteína animal,289.8
Wheat flours,Chicken eggs,almoco_jantar,cereal com proteína animal,239.2
Wheat flours,Pescados,almoco_jantar,cereal com proteína animal,240.8
Wheat flours,Canned sardines,almoco_jantar,cereal com proteína animal,254.3
Wheat flours,Meals with chicken,almoco_jantar,cereal com proteína animal,244.1
Wheat flours,Frozen foods,almoco_jantar,cereal com proteína animal,250.5
Cereals and potatoes,Frozen meats,almoco_jantar,cereal com proteína animal,275.2
Cereals and potatoes,Hams,almoco_jantar,cereal com proteína animal,268.2
Cereals and potatoes,Sausages,almoco_jantar,cereal com proteína animal,323.9
Cereals and potatoes,Chicken eggs,almoco_jantar,cereal com proteína animal,273.4
Cereals and potatoes,Pescados,almoco_jantar,cereal com proteína animal,274.9
Cereals and potatoes,Canned sardines,almoco_jantar,cereal com proteína animal,288.4
Cereals and potatoes,Meals with chicken,almoco_jantar,cereal com proteína animal,278.2
Cereals and potatoes,Frozen foods,almoco_jantar,cereal com proteína animal,284.6
Frozen meats,Sauces,almoco_jantar,proteína animal com molho ou azeite,114.2
Frozen meats,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,89.5
Frozen meats,Ketchup,almoco_jantar,proteína animal com molho ou azeite,115.8
Frozen meats,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,232.7
Frozen meats,Mustards,almoco_jantar,proteína animal com molho ou azeite,108.5
Frozen meats,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,453.4
Frozen meats,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,445.9
Hams,Sauces,almoco_jantar,proteína animal com molho ou azeite,107.3
Hams,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,82.6
Hams,Ketchup,almoco_jantar,proteína animal com molho ou azeite,108.9
Hams,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,225.8
Hams,Mustards,almoco_jantar,proteína animal com molho ou azeite,101.5
Hams,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,446.5
Hams,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,438.9
Sausages,Sauces,almoco_jantar,proteína animal com molho ou azeite,162.9
Sausages,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,138.2
Sausages,Ketchup,almoco_jantar,proteína animal com molho ou azeite,164.6
Sausages,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,281.4
Sausages,Mustards,almoco_jantar,proteína animal com molho ou azeite,157.2
Sausages,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,502.1
Sausages,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,494.6
Chicken eggs,Sauces,almoco_jantar,proteína animal com molho ou azeite,112.4
Chicken eggs,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,87.7
Chicken eggs,Ketchup,almoco_jantar,proteína animal com molho ou azeite,114.0
Chicken eggs,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,230.9
Chicken eggs,Mustards,almoco_jantar,proteína animal com molho ou azeite,106.7
Chicken eggs,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,451.6
Chicken eggs,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,444.0
Pescados,Sauces,almoco_jantar,proteína animal com molho ou azeite,114.0
Pescados,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,89.2
Pescados,Ketchup,almoco_jantar,proteína animal com molho ou azeite,115.5
Pescados,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,232.4
Pescados,Mustards,almoco_jantar,proteína animal com molho ou azeite,108.2
Pescados,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,453.1
Pescados,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,445.6
Canned sardines,Sauces,almoco_jantar,proteína animal com molho ou azeite,127.5
Canned sardines,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,102.8
Canned sardines,Ketchup,almoco_jantar,proteína animal com molho ou azeite,129.1
Canned sardines,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,245.9
Canned sardines,Mustards,almoco_jantar,proteína animal com molho ou azeite,121.8
Canned sardines,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,466.7
Canned sardines,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,459.1
Meals with chicken,Sauces,almoco_jantar,proteína animal com molho ou azeite,117.3
Meals with chicken,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,92.6
Meals with chicken,Ketchup,almoco_jantar,proteína animal com molho ou azeite,118.9
Meals with chicken,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,235.8
Meals with chicken,Mustards,almoco_jantar,proteína animal com molho ou azeite,111.5
Meals with chicken,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,456.5
Meals with chicken,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,448.9
Frozen foods,Sauces,almoco_jantar,proteína animal com molho ou azeite,123.7
Frozen foods,Tomato sauces,almoco_jantar,proteína animal com molho ou azeite,99.0
Frozen foods,Ketchup,almoco_jantar,proteína animal com molho ou azeite,125.3
Frozen foods,Mayonnaises,almoco_jantar,proteína animal com molho ou azeite,242.2
Frozen foods,Mustards,almoco_jantar,proteína animal com molho ou azeite,118.0
Frozen foods,Virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,462.9
Frozen foods,Extra-virgin olive oils,almoco_jantar,proteína animal com molho ou azeite,455.3
Breakfast cereals,Sauces,almoco_jantar,cereal com molho ou azeite,211.5
Breakfast cereals,Tomato sauces,almoco_jantar,cereal com molho ou azeite,186.8
Breakfast cereals,Ketchup,almoco_jantar,cereal com molho ou azeite,213.1
Breakfast cereals,Mayonnaises,almoco_jantar,cereal com molho ou azeite,330.0
Breakfast cereals,Mustards,almoco_jantar,cereal com molho ou azeite,205.8
Breakfast cereals,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,550.7
Breakfast cereals,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,543.1
Rolled oats,Sauces,almoco_jantar,cereal com molho ou azeite,202.7
Rolled oats,Tomato sauces,almoco_jantar,cereal com molho ou azeite,178.0
Rolled oats,Ketchup,almoco_jantar,cereal com molho ou azeite,204.3
Rolled oats,Mayonnaises,almoco_jantar,cereal com molho ou azeite,321.1
Rolled oats,Mustards,almoco_jantar,cereal com molho ou azeite,196.9
Rolled oats,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,541.9
Rolled oats,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,534.3
Cereals and their products,Sauces,almoco_jantar,cereal com molho ou azeite,209.0
Cereals and their products,Tomato sauces,almoco_jantar,cereal com molho ou azeite,184.3
Cereals and their products,Ketchup,almoco_jantar,cereal com molho ou azeite,210.6
Cereals and their products,Mayonnaises,almoco_jantar,cereal com molho ou azeite,327.5
Cereals and their products,Mustards,almoco_jantar,cereal com molho ou azeite,203.2
Cereals and their products,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,548.2
Cereals and their products,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,540.6
Oat brans,Sauces,almoco_jantar,cereal com molho ou azeite,186.5
Oat brans,Tomato sauces,almoco_jantar,cereal com molho ou azeite,161.8
Oat brans,Ketchup,almoco_jantar,cereal com molho ou azeite,188.1
Oat brans,Mayonnaises,almoco_jantar,cereal com molho ou azeite,305.0
Oat brans,Mustards,almoco_jantar,cereal com molho ou azeite,180.8
Oat brans,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,525.7
Oat brans,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,518.1
Rices,Sauces,almoco_jantar,cereal com molho ou azeite,174.1
Rices,Tomato sauces,almoco_jantar,cereal com molho ou azeite,149.3
Rices,Ketchup,almoco_jantar,cereal com molho ou azeite,175.6
Rices,Mayonnaises,almoco_jantar,cereal com molho ou azeite,292.5
Rices,Mustards,almoco_jantar,cereal com molho ou azeite,168.3
Rices,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,513.2
Rices,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,505.6
Pastas,Sauces,almoco_jantar,cereal com molho ou azeite,179.0
Pastas,Tomato sauces,almoco_jantar,cereal com molho ou azeite,154.3
Pastas,Ketchup,almoco_jantar,cereal com molho ou azeite,180.6
Pastas,Mayonnaises,almoco_jantar,cereal com molho ou azeite,297.5
Pastas,Mustards,almoco_jantar,cereal com molho ou azeite,173.2
Pastas,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,518.2
Pastas,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,510.6
Instant noodles,Sauces,almoco_jantar,cereal com molho ou azeite,220.1
Instant noodles,Tomato sauces,almoco_jantar,cereal com molho ou azeite,195.4
Instant noodles,Ketchup,almoco_jantar,cereal com molho ou azeite,221.8
Instant noodles,Mayonnaises,almoco_jantar,cereal com molho ou azeite,338.6
Instant noodles,Mustards,almoco_jantar,cereal com molho ou azeite,214.4
Instant noodles,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,559.3
Instant noodles,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,551.8
Wheat flours,Sauces,almoco_jantar,cereal com molho ou azeite,209.2
Wheat flours,Tomato sauces,almoco_jantar,cereal com molho ou azeite,184.5
Wheat flours,Ketchup,almoco_jantar,cereal com molho ou azeite,210.8
Wheat flours,Mayonnaises,almoco_jantar,cereal com molho ou azeite,327.6
Wheat flours,Mustards,almoco_jantar,cereal com molho ou azeite,203.4
Wheat flours,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,548.4
Wheat flours,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,540.8
Cereals and potatoes,Sauces,almoco_jantar,cereal com molho ou azeite,243.4
Cereals and potatoes,Tomato sauces,almoco_jantar,cereal com molho ou azeite,218.7
Cereals and potatoes,Ketchup,almoco_jantar,cereal com molho ou azeite,244.9
Cereals and potatoes,Mayonnaises,almoco_jantar,cereal com molho ou azeite,361.8
Cereals and potatoes,Mustards,almoco_jantar,cereal com molho ou azeite,237.6
Cereals and potatoes,Virgin olive oils,almoco_jantar,cereal com molho ou azeite,582.5
Cereals and potatoes,Extra-virgin olive oils,almoco_jantar,cereal com molho ou azeite,575.0
Frozen meats,Cheeses,almoco_jantar,proteína animal com laticínio,205.9
Frozen meats,Yogurts,almoco_jantar,proteína animal com laticínio,112.7
Frozen meats,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,129.4
Frozen meats,Plain yogurts,almoco_jantar,proteína animal com laticínio,106.5
Frozen meats,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,96.0
Frozen meats,Milks,almoco_jantar,proteína animal com laticínio,131.6
Frozen meats,UHT Milks,almoco_jantar,proteína animal com laticínio,104.4
Frozen meats,Grated cheese,almoco_jantar,proteína animal com laticínio,276.5
Frozen meats,Cow cheeses,almoco_jantar,proteína animal com laticínio,214.9
Frozen meats,Ricotta,almoco_jantar,proteína animal com laticínio,144.8
Frozen meats,Condensed milks,almoco_jantar,proteína animal com laticínio,218.9
Frozen meats,Milk jams,almoco_jantar,proteína animal com laticínio,219.3
Frozen meats,Dairies,almoco_jantar,proteína animal com laticínio,168.7
Frozen meats,Dairy drinks,almoco_jantar,proteína animal com laticínio,103.5
Hams,Cheeses,almoco_jantar,proteína animal com laticínio,199.0
Hams,Yogurts,almoco_jantar,proteína animal com laticínio,105.8
Hams,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,122.5
Hams,Plain yogurts,almoco_jantar,proteína animal com laticínio,99.6
Hams,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,89.0
Hams,Milks,almoco_jantar,proteína animal com laticínio,124.6
Hams,UHT Milks,almoco_jantar,proteína animal com laticínio,97.4
Hams,Grated cheese,almoco_jantar,proteína animal com laticínio,269.5
Hams,Cow cheeses,almoco_jantar,proteína animal com laticínio,207.9
Hams,Ricotta,almoco_jantar,proteína animal com laticínio,137.9
Hams,Condensed milks,almoco_jantar,proteína animal com laticínio,211.9
Hams,Milk jams,almoco_jantar,proteína animal com laticínio,212.3
Hams,Dairies,almoco_jantar,proteína animal com laticínio,161.8
Hams,Dairy drinks,almoco_jantar,proteína animal com laticínio,96.6
Sausages,Cheeses,almoco_jantar,proteína animal com laticínio,254.7
Sausages,Yogurts,almoco_jantar,proteína animal com laticínio,161.4
Sausages,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,178.2
Sausages,Plain yogurts,almoco_jantar,proteína animal com laticínio,155.2
Sausages,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,144.7
Sausages,Milks,almoco_jantar,proteína animal com laticínio,180.2
Sausages,UHT Milks,almoco_jantar,proteína animal com laticínio,153.1
Sausages,Grated cheese,almoco_jantar,proteína animal com laticínio,325.2
Sausages,Cow cheeses,almoco_jantar,proteína animal com laticínio,263.6
Sausages,Ricotta,almoco_jantar,proteína animal com laticínio,193.6
Sausages,Condensed milks,almoco_jantar,proteína animal com laticínio,267.6
Sausages,Milk jams,almoco_jantar,proteína animal com laticínio,268.0
Sausages,Dairies,almoco_jantar,proteína animal com laticínio,217.4
Sausages,Dairy drinks,almoco_jantar,proteína animal com laticínio,152.2
Chicken eggs,Cheeses,almoco_jantar,proteína animal com laticínio,204.1
Chicken eggs,Yogurts,almoco_jantar,proteína animal com laticínio,110.8
Chicken eggs,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,127.6
Chicken eggs,Plain yogurts,almoco_jantar,proteína animal com laticínio,104.7
Chicken eggs,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,94.2
Chicken eggs,Milks,almoco_jantar,proteína animal com laticínio,129.7
Chicken eggs,UHT Milks,almoco_jantar,proteína animal com laticínio,102.6
Chicken eggs,Grated cheese,almoco_jantar,proteína animal com laticínio,274.6
Chicken eggs,Cow cheeses,almoco_jantar,proteína animal com laticínio,213.0
Chicken eggs,Ricotta,almoco_jantar,proteína animal com laticínio,143.0
Chicken eggs,Condensed milks,almoco_jantar,proteína animal com laticínio,217.0
Chicken eggs,Milk jams,almoco_jantar,proteína animal com laticínio,217.4
Chicken eggs,Dairies,almoco_jantar,proteína animal com laticínio,166.9
Chicken eggs,Dairy drinks,almoco_jantar,proteína animal com laticínio,101.7
Pescados,Cheeses,almoco_jantar,proteína animal com laticínio,205.7
Pescados,Yogurts,almoco_jantar,proteína animal com laticínio,112.4
Pescados,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,129.2
Pescados,Plain yogurts,almoco_jantar,proteína animal com laticínio,106.2
Pescados,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,95.7
Pescados,Milks,almoco_jantar,proteína animal com laticínio,131.2
Pescados,UHT Milks,almoco_jantar,proteína animal com laticínio,104.1
Pescados,Grated cheese,almoco_jantar,proteína animal com laticínio,276.2
Pescados,Cow cheeses,almoco_jantar,proteína animal com laticínio,214.6
Pescados,Ricotta,almoco_jantar,proteína animal com laticínio,144.6
Pescados,Condensed milks,almoco_jantar,proteína animal com laticínio,218.6
Pescados,Milk jams,almoco_jantar,proteína animal com laticínio,219.0
Pescados,Dairies,almoco_jantar,proteína animal com laticínio,168.4
Pescados,Dairy drinks,almoco_jantar,proteína animal com laticínio,103.2
Canned sardines,Cheeses,almoco_jantar,proteína animal com laticínio,219.2
Canned sardines,Yogurts,almoco_jantar,proteína animal com laticínio,125.9
Canned sardines,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,142.7
Canned sardines,Plain yogurts,almoco_jantar,proteína animal com laticínio,119.8
Canned sardines,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,109.2
Canned sardines,Milks,almoco_jantar,proteína animal com laticínio,144.8
Canned sardines,UHT Milks,almoco_jantar,proteína animal com laticínio,117.7
Canned sardines,Grated cheese,almoco_jantar,proteína animal com laticínio,289.8
Canned sardines,Cow cheeses,almoco_jantar,proteína animal com laticínio,228.1
Canned sardines,Ricotta,almoco_jantar,proteína animal com laticínio,158.1
Canned sardines,Condensed milks,almoco_jantar,proteína animal com laticínio,232.1
Canned sardines,Milk jams,almoco_jantar,proteína animal com laticínio,232.6
Canned sardines,Dairies,almoco_jantar,proteína animal com laticínio,181.9
Canned sardines,Dairy drinks,almoco_jantar,proteína animal com laticínio,116.8
Meals with chicken,Cheeses,almoco_jantar,proteína animal com laticínio,209.0
Meals with chicken,Yogurts,almoco_jantar,proteína animal com laticínio,115.8
Meals with chicken,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,132.5
Meals with chicken,Plain yogurts,almoco_jantar,proteína animal com laticínio,109.6
Meals with chicken,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,99.0
Meals with chicken,Milks,almoco_jantar,proteína animal com laticínio,134.6
Meals with chicken,UHT Milks,almoco_jantar,proteína animal com laticínio,107.4
Meals with chicken,Grated cheese,almoco_jantar,proteína animal com laticínio,279.5
Meals with chicken,Cow cheeses,almoco_jantar,proteína animal com laticínio,217.9
Meals with chicken,Ricotta,almoco_jantar,proteína animal com laticínio,147.9
Meals with chicken,Condensed milks,almoco_jantar,proteína animal com laticínio,221.9
Meals with chicken,Milk jams,almoco_jantar,proteína animal com laticínio,222.3
Meals with chicken,Dairies,almoco_jantar,proteína animal com laticínio,171.8
Meals with chicken,Dairy drinks,almoco_jantar,proteína animal com laticínio,106.6
Frozen foods,Cheeses,almoco_jantar,proteína animal com laticínio,215.4
Frozen foods,Yogurts,almoco_jantar,proteína animal com laticínio,122.2
Frozen foods,Greek-style yogurts,almoco_jantar,proteína animal com laticínio,138.9
Frozen foods,Plain yogurts,almoco_jantar,proteína animal com laticínio,116.0
Frozen foods,Low-fat yogurts,almoco_jantar,proteína animal com laticínio,105.5
Frozen foods,Milks,almoco_jantar,proteína animal com laticínio,141.0
Frozen foods,UHT Milks,almoco_jantar,proteína animal com laticínio,113.8
Frozen foods,Grated cheese,almoco_jantar,proteína animal com laticínio,285.9
Frozen foods,Cow cheeses,almoco_jantar,proteína animal com laticínio,224.3
Frozen foods,Ricotta,almoco_jantar,proteína animal com laticínio,154.3
Frozen foods,Condensed milks,almoco_jantar,proteína animal com laticínio,228.3
Frozen foods,Milk jams,almoco_jantar,proteína animal com laticínio,228.8
Frozen foods,Dairies,almoco_jantar,proteína animal com laticínio,178.2
Frozen foods,Dairy drinks,almoco_jantar,proteína animal com laticínio,113.0
Breads,Frozen meats,almoco_jantar,pão com proteína animal,197.8
Breads,Hams,almoco_jantar,pão com proteína animal,190.8
Breads,Sausages,almoco_jantar,pão com proteína animal,246.5
Breads,Chicken eggs,almoco_jantar,pão com proteína animal,195.9
Breads,Pescados,almoco_jantar,pão com proteína animal,197.5
Breads,Canned sardines,almoco_jantar,pão com proteína animal,211.1
Breads,Meals with chicken,almoco_jantar,pão com proteína animal,200.8
Breads,Frozen foods,almoco_jantar,pão com proteína animal,207.2
Sliced breads,Frozen meats,almoco_jantar,pão com proteína animal,190.8
Sliced breads,Hams,almoco_jantar,pão com proteína animal,183.8
Sliced breads,Sausages,almoco_jantar,pão com proteína animal,239.4
Sliced breads,Chicken eggs,almoco_jantar,pão com proteína animal,188.9
Sliced breads,Pescados,almoco_jantar,pão com proteína animal,190.4
Sliced breads,Canned sardines,almoco_jantar,pão com proteína animal,204.0
Sliced breads,Meals with chicken,almoco_jantar,pão com proteína animal,193.8
Sliced breads,Frozen foods,almoco_jantar,pão com proteína animal,200.2
Wholemeal breads,Frozen meats,almoco_jantar,pão com proteína animal,172.3
Wholemeal breads,Hams,almoco_jantar,pão com proteína animal,165.3
Wholemeal breads,Sausages,almoco_jantar,pão com proteína animal,221.0
Wholemeal breads,Chicken eggs,almoco_jantar,pão com proteína animal,170.4
Wholemeal breads,Pescados,almoco_jantar,pão com proteína animal,172.0
Wholemeal breads,Canned sardines,almoco_jantar,pão com proteína animal,185.6
Wholemeal breads,Meals with chicken,almoco_jantar,pão com proteína animal,175.3
Wholemeal breads,Frozen foods,almoco_jantar,pão com proteína animal,181.8
Panettone,Frozen meats,almoco_jantar,pão com proteína animal,255.4
Panettone,Hams,almoco_jantar,pão com proteína animal,248.5
Panettone,Sausages,almoco_jantar,pão com proteína animal,304.1
Panettone,Chicken eggs,almoco_jantar,pão com proteína animal,253.6
Panettone,Pescados,almoco_jantar,pão com proteína animal,255.2
Panettone,Canned sardines,almoco_jantar,pão com proteína animal,268.7
Panettone,Meals with chicken,almoco_jantar,pão com proteína animal,258.5
Panettone,Frozen foods,almoco_jantar,pão com proteína animal,264.9
Sandwiches,Frozen meats,almoco_jantar,pão com proteína animal,191.1
Sandwiches,Hams,almoco_jantar,pão com proteína animal,184.1
Sandwiches,Sausages,almoco_jantar,pão com proteína animal,239.8
Sandwiches,Chicken eggs,almoco_jantar,pão com proteína animal,189.2
Sandwiches,Pescados,almoco_jantar,pão com proteína animal,190.8
Sandwiches,Canned sardines,almoco_jantar,pão com proteína animal,204.3
Sandwiches,Meals with chicken,almoco_jantar,pão com proteína animal,194.1
Sandwiches,Frozen foods,almoco_jantar,pão com proteína animal,200.6
Tapioca,Frozen meats,almoco_jantar,pão com proteína animal,193.1
Tapioca,Hams,almoco_jantar,pão com proteína animal,186.1
Tapioca,Sausages,almoco_jantar,pão com proteína animal,241.8
Tapioca,Chicken eggs,almoco_jantar,pão com proteína animal,191.2
Tapioca,Pescados,almoco_jantar,pão com proteína animal,192.8
Tapioca,Canned sardines,almoco_jantar,pão com proteína animal,206.3
Tapioca,Meals with chicken,almoco_jantar,pão com proteína animal,196.1
Tapioca,Frozen foods,almoco_jantar,pão com proteína animal,202.6
Crackers (Appetizers),Frozen meats,almoco_jantar,pão com proteína animal,279.9
Crackers (Appetizers),Hams,almoco_jantar,pão com proteína animal,272.9
Crackers (Appetizers),Sausages,almoco_jantar,pão com proteína animal,328.6
